created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
08/30/2015,189839,311123,"{'type': 'Point', 'coordinates': [-73.8266914710005, 40.74831191006405]}",9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,138-006 56 AVENUE,11355,Flushing,407,4,Queens,20,25,16,QN62,Queensboro Hill,4079900,New York,40.74831191,-73.82669147,1032270.27698,211954.364527
08/30/2015,189403,108374,"{'type': 'Point', 'coordinates': [-73.95861205918303, 40.80754134482308]}",11,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,401 WEST 118 STREET,10027,New York,109,1,Manhattan,7,70,30,MN09,Morningside Heights,1020701,New York,40.80754134,-73.95861206,995707.569921,233488.849017
09/08/2015,210535,502705,"{'type': 'Point', 'coordinates': [-73.89970654157909, 40.84272939371104]}",11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1745 BATHGATE AVENUE,10457,Bronx,203,2,Bronx,15,79,33,BX01,Claremont-Bathgate,2016500,New York,40.84272939,-73.89970654,1011999.90906,246322.317444
08/05/2015,120819,103619,"{'type': 'Point', 'coordinates': [-74.00705779378404, 40.74797174512059]}",3,0,OnCurb,Alive,Fair,Quercus bicolor,swamp white oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,548 WEST 22 STREET,10011,New York,104,1,Manhattan,3,75,27,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1009900,New York,40.74797175,-74.00705779,982294.417285,211783.00693
08/20/2015,163121,223261,"{'type': 'Point', 'coordinates': [-73.986873891706, 40.67232210879313]}",3,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,None,None,NoDamage,Volunteer,WiresRope,No,No,No,Yes,No,No,No,No,No,269 6 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,20,BK37,Park Slope-Gowanus,3013700,New York,40.67232211,-73.98687389,987891.129189,184221.750373
08/20/2015,163122,223261,"{'type': 'Point', 'coordinates': [-73.98683518495905, 40.67236842326965]}",3,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,None,None,NoDamage,Volunteer,WiresRope,No,No,No,Yes,No,No,No,No,No,363 4 AVENUE,11215,Brooklyn,306,3,Brooklyn,39,52,20,BK37,Park Slope-Gowanus,3013700,New York,40.67236842,-73.98683519,987901.863747,184238.625667
08/28/2015,181988,229945,"{'type': 'Point', 'coordinates': [-73.95630454924643, 40.623359085286395]}",12,0,OnCurb,Alive,Fair,Quercus coccinea,scarlet oak,1or2,Helpful,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1921 AVENUE K,11230,Brooklyn,314,3,Brooklyn,45,48,17,BK43,Midwood,3076200,New York,40.62335909,-73.95630455,996379.838589,166385.928761
08/26/2015,175957,230915,"{'type': 'Point', 'coordinates': [-73.96020329718299, 40.65173425519747]}",2,0,OnCurb,Alive,Poor,Quercus bicolor,swamp white oak,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,113 EAST 21 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3050801,New York,40.65173426,-73.9602033,995292.851262,176723.253559
08/21/2015,163721,337786,"{'type': 'Point', 'coordinates': [-73.86052983655352, 40.57030075673283]}",4,0,OnCurb,Alive,Poor,Quercus bicolor,swamp white oak,None,None,NoDamage,NYC Parks Staff,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,184 BEACH 145 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4092200,New York,40.57030076,-73.86052984,1022997.62098,147083.246894
08/21/2015,163722,337786,"{'type': 'Point', 'coordinates': [-73.86056009366939, 40.57035357869177]}",5,0,OnCurb,Alive,Poor,Quercus bicolor,swamp white oak,None,None,NoDamage,NYC Parks Staff,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,190 BEACH 145 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4092200,New York,40.57035358,-73.86056009,1022989.18432,147102.477827
08/27/2015,179765,230466,"{'type': 'Point', 'coordinates': [-73.95382788947512, 40.637453936863345]}",16,0,OnCurb,Alive,Good,Quercus coccinea,scarlet oak,3or4,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2676 BEDFORD AVENUE,11210,Brooklyn,314,3,Brooklyn,45,42,21,BK42,Flatbush,3077000,New York,40.63745394,-73.95382789,997064.651524,171521.412256
08/16/2015,149749,216492,"{'type': 'Point', 'coordinates': [-73.95234582818328, 40.73617912438847]}",5,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,191 DUPONT STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3057900,New York,40.73617912,-73.95234583,997456.416817,207490.0936
08/24/2015,171159,223238,"{'type': 'Point', 'coordinates': [-73.98398917631937, 40.67179931860605]}",3,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,349 5 AVENUE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3013500,New York,40.67179932,-73.98398918,988691.372339,184031.416108
08/27/2015,179530,230011,"{'type': 'Point', 'coordinates': [-73.95962941730623, 40.62775075567955]}",4,0,OnCurb,Alive,Good,Quercus coccinea,scarlet oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1710 AVENUE I,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053200,New York,40.62775076,-73.95962942,995456.119308,167985.487898
09/02/2015,196477,210467,"{'type': 'Point', 'coordinates': [-73.93529399124681, 40.60327056841771]}",32,0,OffsetFromCurb,Alive,Good,Quercus coccinea,scarlet oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2134 STUART STREET,11229,Brooklyn,318,3,Brooklyn,46,59,22,BK44,Madison,3066600,New York,40.60327057,-73.93529399,1002217.76589,159070.768523
08/29/2015,183944,504242,"{'type': 'Point', 'coordinates': [-73.90126028443578, 40.854247368535276]}",3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,210 EAST 181 STREET,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2038100,New York,40.85424737,-73.90126028,1011565.27836,250518.261152
08/29/2015,186502,505606,"{'type': 'Point', 'coordinates': [-73.88753349726441, 40.85696595379053]}",18,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,2450 HOFFMAN STREET,10458,Bronx,206,2,Bronx,15,78,34,BX06,Belmont,2038900,New York,40.85696595,-73.8875335,1015361.37248,251513.323138
09/03/2015,199052,107043,"{'type': 'Point', 'coordinates': [-73.9820886445382, 40.7699686306065]}",4,0,OffsetFromCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1870 BROADWAY,10023,New York,107,1,Manhattan,3,75,27,MN14,Lincoln Square,1014500,New York,40.76996863,-73.98208864,989211.263031,219797.619838
09/05/2015,205036,206800,"{'type': 'Point', 'coordinates': [-73.99007878098249, 40.59406602519284]}",14,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,BranchOther,No,No,No,No,No,No,No,No,Yes,170 BAY 40 STREET,11214,Brooklyn,311,3,Brooklyn,47,47,22,BK29,Bensonhurst East,3030200,New York,40.59406603,-73.99007878,987005.335029,155710.837907
09/08/2015,208762,107164,"{'type': 'Point', 'coordinates': [-73.96071137933431, 40.763108294314875]}",12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,327 EAST 64 STREET,10065,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1011000,New York,40.76310829,-73.96071138,995133.668509,217300.105804
08/27/2015,180435,344467,"{'type': 'Point', 'coordinates': [-73.89182849628509, 40.700955579572515]}",9,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,1or2,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,64-016 MYRTLE AVENUE,11385,Ridgewood,405,4,Queens,30,38,12,QN19,Glendale,4057700,New York,40.70095558,-73.8918285,1014243.44656,194672.004079
08/29/2015,184561,505136,"{'type': 'Point', 'coordinates': [-73.89560727579894, 40.84754856966117]}",15,0,OnCurb,Alive,Good,Chamaecyparis thyoides,Atlantic white cedar,1or2,Unsure,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,4226 3 AVENUE,10457,Bronx,206,2,Bronx,15,86,33,BX17,East Tremont,2037504,New York,40.84754857,-73.89560728,1013132.03015,248079.448773
08/31/2015,191999,314722,"{'type': 'Point', 'coordinates': [-73.83996683817163, 40.783268889842375]}",2,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,128-011 18 AVENUE,11356,College Point,407,4,Queens,19,27,11,QN23,College Point,4094700,New York,40.78326889,-73.83996684,1028568.67874,224683.327914
09/08/2015,209062,415850,"{'type': 'Point', 'coordinates': [-74.10598288732902, 40.55912311711576]}",8,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,286 ROMA AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.55912312,-74.10598289,954800.886642,142997.928293
09/04/2015,203313,207694,"{'type': 'Point', 'coordinates': [-73.98622844052731, 40.59447845402136]}",11,0,OnCurb,Alive,Good,Quercus velutina,black oak,None,None,NoDamage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,46 BAY 43 STREET,11214,Brooklyn,313,3,Brooklyn,47,47,22,BK29,Bensonhurst East,3030200,New York,40.59447845,-73.98622844,988074.633415,155861.240821
08/24/2015,170507,100329,"{'type': 'Point', 'coordinates': [-74.0177996138029, 40.70807231522759]}",11,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,Helpful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,21 SOUTH END AVENUE,10280,New York,101,1,Manhattan,1,65,26,MN25,Battery Park City-Lower Manhattan,1031704,New York,40.70807232,-74.01779961,979315.105987,197246.826357
08/31/2015,192803,102227,"{'type': 'Point', 'coordinates': [-74.0039688431674, 40.73951749146824]}",5,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,319 WEST 13 STREET,10014,New York,102,1,Manhattan,3,66,27,MN23,West Village,1007700,New York,40.73951749,-74.00396884,983150.168198,208702.798852
09/03/2015,199737,229823,"{'type': 'Point', 'coordinates': [-73.95874411391469, 40.620515907362055]}",9,0,OnCurb,Alive,Poor,Zelkova serrata,Japanese zelkova,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1600 AVENUE L,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3076800,New York,40.62051591,-73.95874411,995703.104378,165349.755636
09/07/2015,208218,219258,"{'type': 'Point', 'coordinates': [-73.97234134653237, 40.69025666715261]}",11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Helpful,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,250 CARLTON AVENUE,11205,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3018300,New York,40.69025667,-73.97234135,991920.335041,190756.766174
08/29/2015,187260,109131,"{'type': 'Point', 'coordinates': [-73.95281040626419, 40.80402101079295]}",7,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,131 ST NICHOLAS AVENUE,10026,New York,110,1,Manhattan,9,70,30,MN11,Central Harlem South,1021800,New York,40.80402101,-73.95281041,997314.352796,232207.079271
08/18/2015,156710,108138,"{'type': 'Point', 'coordinates': [-73.95150744918652, 40.78281017402808]}",4,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,175 EAST 92 STREET,10128,New York,108,1,Manhattan,5,73,28,MN40,Upper East Side-Carnegie Hill,1015801,New York,40.78281017,-73.95150745,997679.352066,224479.435933
08/25/2015,175313,230886,"{'type': 'Point', 'coordinates': [-73.95962391103913, 40.65017866499389]}",7,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,157 EAST 21 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051002,New York,40.65017866,-73.95962391,995453.881452,176156.582776
08/21/2015,163815,102980,"{'type': 'Point', 'coordinates': [-73.97718110675576, 40.72266960403733]}",4,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,753 EAST 6 STREET,10009,New York,103,1,Manhattan,2,74,27,MN28,Lower East Side,1002602,New York,40.7226696,-73.97718111,990575.090028,202565.38593
08/30/2015,188530,340780,"{'type': 'Point', 'coordinates': [-73.89095084917571, 40.75013518900441]}",5,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,35-015 75 STREET,11372,Jackson Heights,403,4,Queens,25,39,13,QN28,Jackson Heights,4028700,New York,40.75013519,-73.89095085,1014464.49205,212589.947245
08/26/2015,178804,228992,"{'type': 'Point', 'coordinates': [-73.97750283861568, 40.640542914932624]}",2,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,201 AVENUE C,11218,Brooklyn,312,3,Brooklyn,39,44,21,BK41,Kensington-Ocean Parkway,3048800,New York,40.64054291,-73.97750284,990493.594784,172644.235142
08/25/2015,175294,104067,"{'type': 'Point', 'coordinates': [-73.9903024246257, 40.76726395822387]}",6,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,505 WEST 54 STREET,10019,New York,104,1,Manhattan,3,67,27,MN15,Clinton,1013500,New York,40.76726396,-73.99030242,986936.23871,218811.859342
08/29/2015,184820,504498,"{'type': 'Point', 'coordinates': [-73.90160792298914, 40.85845785473327]}",6,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,2306 MORRIS AVENUE,10468,Bronx,205,2,Bronx,14,86,33,BX40,Fordham South,2023703,New York,40.85845785,-73.90160792,1011467.38486,252052.19378
08/31/2015,192393,310382,"{'type': 'Point', 'coordinates': [-73.82844596463524, 40.70830056616466]}",15,0,OnCurb,Alive,Poor,Styphnolobium japonicum,Sophora,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,83-033 AUSTIN STREET,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4013800,New York,40.70830057,-73.82844596,1031812.69194,197376.058054
08/22/2015,165000,412922,"{'type': 'Point', 'coordinates': [-74.1844018236676, 40.54960722092716]}",9,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,106 STAFFORD AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017008,New York,40.54960722,-74.18440182,933003.604122,139567.18253
08/21/2015,163896,226194,"{'type': 'Point', 'coordinates': [-73.95395421686904, 40.67404278548662]}",12,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,Volunteer,"Stones,RootOther,TrunkOther,BranchLights",Yes,No,Yes,No,No,Yes,Yes,No,No,1440 BEDFORD AVENUE,11216,Brooklyn,308,3,Brooklyn,35,57,20,BK61,Crown Heights North,3022100,New York,40.67404279,-73.95395422,997022.583367,184851.726147
08/18/2015,156127,339798,"{'type': 'Point', 'coordinates': [-73.79713579372896, 40.59246810452389]}",6,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,352 BEACH 68 STREET,11692,Arverne,414,4,Queens,31,31,10,QN12,Hammels-Arverne-Edgemere,4095400,New York,40.5924681,-73.79713579,1040591.0333,155193.758232
09/05/2015,204212,204913,"{'type': 'Point', 'coordinates': [-73.9918492450809, 40.59354535874552]}",2,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,8815 25 AVENUE,11214,Brooklyn,311,3,Brooklyn,47,47,23,BK29,Bensonhurst East,3030400,New York,40.59354536,-73.99184925,986513.656878,155521.095176
08/26/2015,178415,202259,"{'type': 'Point', 'coordinates': [-73.89650861207002, 40.678130825276874]}",7,0,OffsetFromCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,73 NEW JERSEY AVENUE,11207,Brooklyn,305,3,Brooklyn,37,54,18,BK82,East New York,3119800,New York,40.67813083,-73.89650861,1012955.58431,186354.716251
08/29/2015,187057,106107,"{'type': 'Point', 'coordinates': [-73.9815455232793, 40.770362540315126]}",8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Unsure,NoDamage,NYC Parks Staff,"MetalGrates,TrunkOther",No,Yes,No,No,No,Yes,No,No,No,1 WEST 62 STREET,10023,New York,107,1,Manhattan,6,75,27,MN14,Lincoln Square,1014900,New York,40.77036254,-73.98154552,989361.671851,219941.165482
08/30/2015,190383,107601,"{'type': 'Point', 'coordinates': [-73.95966713110309, 40.77123387987493]}",10,0,OnCurb,Alive,Fair,Tilia americana,American linden,3or4,Helpful,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,1290 3 AVENUE,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1012800,New York,40.77123388,-73.95966713,995421.581319,220260.656969
08/30/2015,190208,345713,"{'type': 'Point', 'coordinates': [-73.90753082037423, 40.711499785693995]}",11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,2149 HARMAN STREET,11385,Ridgewood,405,4,Queens,30,37,15,QN20,Ridgewood,4059500,New York,40.71149979,-73.90753082,1009885.50318,198508.586628
09/08/2015,210539,216081,"{'type': 'Point', 'coordinates': [-73.94673199583946, 40.7252894663601]}",10,0,OnCurb,Alive,Fair,Tilia americana,American linden,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,163 NASSAU AVENUE,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,New York,40.72528947,-73.946732,999014.592506,203523.548055
08/30/2015,190433,106099,"{'type': 'Point', 'coordinates': [-73.98596471382398, 40.77047458895194]}",9,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,132 WEST 60 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,New York,40.77047459,-73.98596471,988137.601793,219981.76153
08/26/2015,176350,105351,"{'type': 'Point', 'coordinates': [-73.98067313149596, 40.736163660168216]}",6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,323 EAST 21 STREET,10010,New York,106,1,Manhattan,2,74,27,MN21,Gramercy,1006400,New York,40.73616366,-73.98067313,989606.063095,207481.458118
09/02/2015,196606,108890,"{'type': 'Point', 'coordinates': [-73.96719943972623, 40.80732246649563]}",13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,415 RIVERSIDE DRIVE,10024,New York,109,1,Manhattan,7,69,31,MN09,Morningside Heights,1019900,New York,40.80732247,-73.96719944,993330.325003,233408.09721
08/20/2015,162814,103069,"{'type': 'Point', 'coordinates': [-73.97909806793731, 40.725697078429484]}",3,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,1or2,Helpful,NoDamage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,628 EAST 9 STREET,10009,New York,103,1,Manhattan,2,74,27,MN28,Lower East Side,1002602,New York,40.72569708,-73.97909807,990043.471013,203668.255771
08/30/2015,188754,229018,"{'type': 'Point', 'coordinates': [-74.00236597933626, 40.64205588645163]}",3,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,4801 8 AVENUE,11220,Brooklyn,312,3,Brooklyn,38,49,17,BK34,Sunset Park East,3010800,New York,40.64205589,-74.00236598,983593.389097,173194.65891
08/24/2015,169991,231808,"{'type': 'Point', 'coordinates': [-73.95123356290063, 40.64673763530125]}",8,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,104 EAST 28 STREET,11226,Brooklyn,317,3,Brooklyn,40,42,21,BK95,Erasmus,3082600,New York,40.64673764,-73.95123356,997782.80035,174904.10595
08/29/2015,184564,505136,"{'type': 'Point', 'coordinates': [-73.89574170919056, 40.847281998615514]}",16,0,OnCurb,Alive,Good,Acer rubrum,red maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,4234 3 AVENUE,10457,Bronx,206,2,Bronx,15,86,33,BX17,East Tremont,2037504,New York,40.847282,-73.89574171,1013094.95247,247982.282628
08/27/2015,181198,226310,"{'type': 'Point', 'coordinates': [-73.95798142112277, 40.67625398068884]}",2,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,500 ST MARKS AVENUE,11238,Brooklyn,308,3,Brooklyn,35,57,25,BK61,Crown Heights North,3030500,New York,40.67625398,-73.95798142,995905.095772,185656.766204
09/08/2015,208989,302090,"{'type': 'Point', 'coordinates': [-73.91769088440894, 40.77708930253318]}",2,0,OnCurb,Alive,Good,Tilia americana,American linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,23-015 24 STREET,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4009700,New York,40.7770893,-73.91769088,1007046.3458,222402.121847
09/05/2015,204209,204913,"{'type': 'Point', 'coordinates': [-73.99168684472288, 40.593701160074815]}",2,0,OnCurb,Alive,Poor,Ginkgo biloba,ginkgo,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,8813 25 AVENUE,11214,Brooklyn,311,3,Brooklyn,47,47,23,BK29,Bensonhurst East,3030400,New York,40.59370116,-73.99168684,986558.753901,155577.861795
08/25/2015,173021,339974,"{'type': 'Point', 'coordinates': [-73.75622313012815, 40.59969829081785]}",3,0,OnCurb,Alive,Fair,Ginkgo biloba,ginkgo,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,468 BEACH 22 STREET,11691,Far Rockaway,414,4,Queens,31,31,10,QN15,Far Rockaway-Bayswater,4099801,New York,40.59969829,-73.75622313,1051946.26059,157856.856908
08/30/2015,190203,301040,"{'type': 'Point', 'coordinates': [-73.9297513791378, 40.764225560727645]}",17,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,"WiresRope,BranchLights",No,No,No,Yes,No,No,Yes,No,No,23-017 BROADWAY,11106,Astoria,401,4,Queens,22,36,12,QN70,Astoria,4007500,New York,40.76422556,-73.92975138,1003709.82852,217712.524926
09/03/2015,200680,311712,"{'type': 'Point', 'coordinates': [-73.83427783150539, 40.75498147158002]}",38,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,"Stones,WiresRope,BranchLights",Yes,No,No,Yes,No,No,Yes,No,No,41-28 HAIGHT STREET,11355,Flushing,407,4,Queens,20,40,16,QN22,Flushing,4084900,New York,40.75498147,-73.83427783,1030163.65586,214380.229098
09/04/2015,201818,338314,"{'type': 'Point', 'coordinates': [-73.82397193232552, 40.58347370404511]}",2,0,OffsetFromCurb,Alive,Poor,Tilia americana,American linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,103-02 ROCKAWAY BEACH BOULEVARD,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,New York,40.5834737,-73.82397193,1033144.48684,151900.759241
09/05/2015,204024,218365,"{'type': 'Point', 'coordinates': [-73.9367721075071, 40.71794871774924]}",3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,400 MORGAN AVENUE,11211,Brooklyn,301,3,Brooklyn,34,50,18,BK90,East Williamsburg,3044900,New York,40.71794872,-73.93677211,1001777.1608,200850.923807
09/01/2015,193394,340964,"{'type': 'Point', 'coordinates': [-73.88843105935635, 40.751886753748906]}",9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,34-041 78 STREET,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,Jackson Heights,4028500,New York,40.75188675,-73.88843106,1015161.84269,213228.977463
09/01/2015,195249,102084,"{'type': 'Point', 'coordinates': [-73.99958539779227, 40.735884363300954]}",15,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,1or2,Harmful,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,130 WEST 11 STREET,10011,New York,102,1,Manhattan,3,66,27,MN23,West Village,1007100,New York,40.73588436,-73.9995854,984364.899365,207379.110882
09/08/2015,208919,302092,"{'type': 'Point', 'coordinates': [-73.91694034557939, 40.77679762152703]}",12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,23-004 CRESCENT STREET,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4009700,New York,40.77679762,-73.91694035,1007254.31586,222296.048896
